week_number,work_location,shift_time,department_group,actual_attendance,greykite_forecast,four_week_rolling_avg,six_week_rolling_avg,exponential_smoothing_alpha_2,exponential_smoothing_alpha_4,exponential_smoothing_alpha_6,exponential_smoothing_alpha_8,exponential_smoothing_alpha_1,four_week_rolling_avg_shift2
2024-W51,AZ Phoenix,PM,Shipping,91.18,,85.714285714,87.894736842,88.302234235,84.848511109,82.724279325,81.081904863,79.710144928,85.86999999999999
2024-W52,AZ Phoenix,PM,Shipping,64.79,,85.393258427,87.564766839,88.015631843,85.718463597,85.291252627,85.791694281,86.956521739,85.47999999999999
2025-W01,AZ Phoenix,PM,Shipping,65.43,,86.029411765,86.868686869,88.672557963,87.923486934,88.817045646,90.088746265,91.176470588,86.0525
2025-W02,AZ Phoenix,PM,Shipping,88.61,,80.505415162,82.75862069,83.576366536,78.373154925,74.1608476,69.686112863,64.788732394,80.66
2025-W03,AZ Phoenix,PM,Shipping,86.11,,76.470588235,78.537735849,79.343389201,72.682288695,68.618167287,66.191737948,65.432098765,77.09
2025-W04,AZ Phoenix,PM,Shipping,92.11,,77.257525084,79.176201373,81.394835047,79.320752169,80.763317162,84.129563442,88.607594937,77.50250000000001
2025-W05,AZ Phoenix,PM,Shipping,102.78,,76.237623762,80.227272727,82.344932575,81.953383204,83.868244313,85.684661346,86.111111111,76.23500000000001
2025-W06,AZ Phoenix,PM,Shipping,109.68,,82.792207792,81.208053691,84.394482224,86.069903528,88.852273317,90.856591303,92.105263158,83.065
2025-W07,AZ Phoenix,PM,Shipping,113.89,,92.307692308,83.148558758,88.055473017,92.591619348,97.05436394,100.302256147,102.777777778,92.4025
2025-W08,AZ Phoenix,PM,Shipping,100.0,,97.163120567,89.819004525,91.872205112,98.726437328,104.111652237,107.552243015,109.677419355,97.67
2025-W09,AZ Phoenix,PM,Shipping,106.94,,102.845528455,96.977329975,94.372632416,102.636412732,108.491772161,111.936218569,113.888888889,104.61500000000001
2025-W10,AZ Phoenix,PM,Shipping,100.0,,105.371900826,99.230769231,95.617056057,101.417750799,102.620951295,101.507393675,100.0,106.5875
2025-W11,AZ Phoenix,PM,Shipping,97.78,,106.611570248,103.076923077,98.070117411,103.822731388,105.359809927,105.931687283,106.944444444,107.6275
2025-W12,AZ Phoenix,PM,Shipping,92.65,,104.484304933,105.042016807,98.338697232,102.667376858,102.754517907,101.729410633,100.0,105.2075
2025-W13,AZ Phoenix,PM,Shipping,81.97,,101.724137931,104.545454545,98.25230786,100.979558052,99.968515539,98.617303616,97.777777778,101.18
2025-W14,AZ Phoenix,PM,Shipping,89.06,,99.561403509,101.19047619,96.98913303,97.104475529,94.997583814,93.5060405,92.647058824,99.3425
2025-W15,AZ Phoenix,PM,Shipping,92.65,,92.165898618,96.675900277,93.958879178,90.896144791,87.132555115,84.351286644,81.967213115,93.1
2025-W16,AZ Phoenix,PM,Shipping,85.29,,89.915966387,94.617563739,92.934521771,90.13032511,88.315383793,88.149833094,89.0625,90.36500000000001
2025-W17,AZ Phoenix,PM,Shipping,96.97,,89.272030651,91.690544413,92.872016545,91.200316367,90.998760636,91.79585167,92.647058824,89.08250000000001
2025-W18,AZ Phoenix,PM,Shipping,96.92,,87.356321839,89.572192513,91.252536812,88.750896262,87.532378282,86.580664733,85.294117647,87.2425
2025-W19,AZ Phoenix,PM,Shipping,88.24,,90.977443609,89.873417722,92.429679847,92.050824786,93.155754627,94.846302583,96.96969697,90.99249999999999
2025-W20,AZ Phoenix,PM,Shipping,89.58,,92.883895131,90.56122449,93.338313492,93.986293551,95.396048684,96.500778279,96.923076923,92.9575
2025-W21,AZ Phoenix,PM,Shipping,95.59,,91.760299625,91.478696742,92.271102825,91.632966721,91.037633708,89.834923001,88.235294118,91.855
2025-W22,AZ Phoenix,PM,Shipping,85.71,,93.117408907,91.644908616,91.852394593,90.966897566,90.284507275,89.648743132,89.583333333,92.9275
2025-W23,AZ Phoenix,PM,Shipping,95.16,,92.771084337,92.167101828,92.660151483,92.973306433,93.716833337,94.636662853,95.588235294,92.58250000000001
2025-W24,AZ Phoenix,PM,Shipping,95.0,,89.87854251,92.328042328,91.269201661,90.059971412,88.91668606,87.538828584,85.714285714,89.78
2025-W25,AZ Phoenix,PM,Shipping,76.92,,91.701244813,91.978609626,92.038491842,92.085023743,92.638998334,93.610247533,95.161290323,91.50999999999999
2025-W26,AZ Phoenix,PM,Shipping,96.49,,92.885375494,91.598915989,92.609949563,93.222866326,94.033224316,94.713695934,95.0,92.865
2025-W27,AZ Phoenix,PM,Shipping,84.62,,88.0,89.617486339,89.360120926,86.484263951,83.505590629,80.279306947,76.923076923,88.1975
2025-W28,AZ Phoenix,PM,Shipping,86.05,,90.573770492,90.666666667,90.679825109,90.25334413,90.962828136,92.933993248,96.49122807,90.8925
2025-W29,AZ Phoenix,PM,Shipping,90.48,,88.034188034,88.857938719,89.623028182,88.200327366,87.363511766,86.439426447,84.615384615,88.25750000000001
2025-W30,AZ Phoenix,PM,Shipping,72.34,,85.714285714,89.085545723,89.07713476,87.480608493,86.652790937,86.139443054,86.046511628,86.02000000000001
2025-W31,AZ Phoenix,PM,Shipping,84.85,,89.76744186,88.235294118,89.382777427,88.826615376,89.19171781,89.818404855,90.476190476,89.41
2025-W32,AZ Phoenix,PM,Shipping,81.58,,83.902439024,84.709480122,86.498425772,82.917367127,79.868347493,76.537445132,72.340425532,83.3725
2025-W33,AZ Phoenix,PM,Shipping,84.38,,84.01826484,86.280487805,86.120526469,83.798332759,83.15590916,83.536611278,84.848484848,83.42999999999999
2025-W34,AZ Phoenix,PM,Shipping,95.92,,83.177570093,83.818770227,85.477840648,83.122585681,82.387565301,82.150631636,81.578947368,82.3125
2025-W35,AZ Phoenix,PM,Shipping,90.0,,80.87431694,83.737024221,85.334860326,83.497549407,83.393913351,83.816247243,84.375,80.7875
2025-W36,AZ Phoenix,PM,Shipping,78.05,,87.027027027,85.423728814,87.439033021,88.877387355,91.656016723,94.120941676,95.918367347,86.6825
2025-W37,AZ Phoenix,PM,Shipping,90.63,,88.75739645,85.106382979,87.957097062,89.353563441,90.617259962,90.771094213,90.0,87.97
2025-W38,AZ Phoenix,PM,Shipping,90.38,,87.790697674,86.231884058,86.255447431,85.20508362,83.547073364,80.985043953,78.048780488,87.0875
2025-W39,AZ Phoenix,PM,Shipping,89.47,,89.215686275,87.591240876,87.352175801,87.852253417,88.409860794,89.248559654,90.625,88.65
2025-W40,AZ Phoenix,PM,Shipping,88.89,,87.922705314,88.888888889,87.968165313,88.860377632,89.560269413,90.131169343,90.384615385,87.26499999999999
2024-W12,AZ Phoenix,PM,Warehouse,88.57,,,,88.513513514,88.513513514,88.513513514,88.513513514,88.513513514,86.61
2024-W13,AZ Phoenix,PM,Warehouse,87.41,,,,88.513513514,88.513513514,88.513513514,88.513513514,88.513513514,87.56
2024-W14,AZ Phoenix,PM,Warehouse,85.82,,,,88.524590164,88.535911602,88.547486034,88.559322034,88.571428571,87.89666666666666
2024-W15,AZ Phoenix,PM,Warehouse,91.67,,87.813620072,,88.306340928,88.089950028,87.866927593,87.640134529,87.412587413,87.775
2024-W16,AZ Phoenix,PM,Warehouse,77.27,,87.610619469,,87.841758732,87.221524049,86.671704255,86.203441773,85.820895522,87.57749999999999
2024-W17,AZ Phoenix,PM,Warehouse,72.73,,88.342440801,88.106796117,88.5574001,88.936832012,89.618391572,90.549368431,91.666666667,88.36749999999999
2024-W18,AZ Phoenix,PM,Warehouse,71.21,,85.582255083,86.610373945,86.418442649,84.371397259,82.261217964,79.940092211,77.272727273,85.54249999999999
2024-W19,AZ Phoenix,PM,Warehouse,89.39,,81.886792453,84.009840098,83.795927389,79.774288856,76.5564287,74.17114565,72.727272727,81.8725
2024-W20,AZ Phoenix,PM,Warehouse,82.98,,78.21969697,81.118012422,81.364978815,76.376271817,73.353342831,71.804033524,71.212121212,78.22
2024-W21,AZ Phoenix,PM,Warehouse,102.16,,77.651515152,81.360201511,82.926668717,81.558768612,82.973497659,85.875830499,89.393939394,77.64999999999999
2024-W22,AZ Phoenix,PM,Warehouse,94.85,,79.143389199,80.898876404,82.937400689,82.147738372,82.976714718,83.528178791,82.978723404,79.0775
2024-W23,AZ Phoenix,PM,Warehouse,96.3,,86.580882353,82.797029703,86.831279041,90.257833312,94.538114762,98.427961619,102.158273381,86.435
2024-W24,AZ Phoenix,PM,Warehouse,87.4,,92.335766423,85.714285714,88.424126847,92.086314904,94.725703433,95.580674514,94.852941176,92.345
2024-W25,AZ Phoenix,PM,Warehouse,85.16,,94.010889292,89.570552147,89.980296368,93.757596986,95.66265208,96.151811357,96.296296296,94.0725
2024-W26,AZ Phoenix,PM,Warehouse,91.94,,95.344506518,92.222222222,89.493916994,91.319176626,90.839372455,89.242172141,87.401574803,95.1775
2024-W27,AZ Phoenix,PM,Warehouse,99.19,,91.064638783,91.563275434,88.661089439,88.904000386,87.456054125,85.976823862,85.15625,90.9275
2024-W28,AZ Phoenix,PM,Warehouse,90.16,,90.272373541,93.155893536,89.27877168,90.078794143,90.101011674,90.71218637,91.935483871,90.2
2024-W29,AZ Phoenix,PM,Warehouse,84.62,,90.836653386,92.496765847,91.156979961,93.635501784,95.499895086,97.471954009,99.18699187,90.9225
2024-W30,AZ Phoenix,PM,Warehouse,78.41,,91.549295775,91.699604743,90.968004035,92.273624747,92.321254348,91.638594688,90.163934426,91.6125
2024-W31,AZ Phoenix,PM,Warehouse,79.46,,91.563786008,89.743589744,89.787999873,89.322272962,87.78885007,86.070218761,84.615384615,91.47749999999999
2024-W32,AZ Phoenix,PM,Warehouse,87.39,,88.888888889,88.746438746,88.096257282,85.767446914,82.862978692,80.333189634,78.409090909,88.095
2024-W33,AZ Phoenix,PM,Warehouse,92.79,,83.599088838,87.900874636,86.445110257,83.191855963,80.736745662,79.614995701,79.464285714,83.1625
2024-W34,AZ Phoenix,PM,Warehouse,96.43,,82.710280374,87.072808321,86.625624181,84.882519084,84.779337101,85.862150411,87.387387387,82.47
2024-W35,AZ Phoenix,PM,Warehouse,100.0,,84.834123223,85.779122542,87.817123008,88.06067149,89.612376244,91.411859675,92.792792793,84.5125
2024-W36,AZ Phoenix,PM,Warehouse,91.96,,89.013452915,86.789554531,89.504382134,91.434772379,93.725204301,95.433156149,96.428571429,89.0175
2024-W37,AZ Phoenix,PM,Warehouse,82.3,,94.247787611,89.570552147,91.657137439,94.985330545,97.576632507,99.125562855,100.0,94.1525
2024-W38,AZ Phoenix,PM,Warehouse,89.09,,95.364238411,91.420118343,91.717253028,93.788856628,94.249016284,93.444785585,91.964285714,95.295
2024-W39,AZ Phoenix,PM,Warehouse,93.46,,92.747252747,91.875923191,89.853092264,89.196546731,87.088737509,84.528894507,82.300884956,92.6725
2024-W40,AZ Phoenix,PM,Warehouse,97.98,,90.949227373,92.159763314,89.705130599,89.154987788,88.276496886,88.158771301,89.090909091,90.8375
2024-W41,AZ Phoenix,PM,Warehouse,91.18,,89.140271493,92.261904762,90.421792594,90.83066845,91.336696062,92.369788955,93.457943925,89.2025
2024-W42,AZ Phoenix,PM,Warehouse,91.35,,90.442890443,92.412746586,91.789080126,93.513032255,95.172209496,96.780106784,97.97979798,90.70750000000001
2024-W43,AZ Phoenix,PM,Warehouse,96.08,,92.822966507,90.824261275,91.673321419,92.597490181,92.783017635,92.286129619,91.176470588,92.92750000000001
2024-W44,AZ Phoenix,PM,Warehouse,98.04,,93.446601942,90.708661417,91.60982188,92.097319176,91.915400922,91.530879325,91.346153846,93.49249999999999
2024-W45,AZ Phoenix,PM,Warehouse,90.1,,94.103194103,93.108974359,92.468732769,93.670555869,94.400153198,95.157899396,96.078431373,94.1475
2024-W46,AZ Phoenix,PM,Warehouse,84.62,,94.146341463,94.642857143,93.547840999,95.40531166,96.579007715,97.461552388,98.039215686,94.16250000000001
2024-W47,AZ Phoenix,PM,Warehouse,93.07,,93.887530562,94.098360656,92.880830721,93.304595291,92.709621091,91.583878858,90.099009901,93.89250000000001
2024-W48,AZ Phoenix,PM,Warehouse,90.0,,92.17603912,91.869918699,91.233390308,89.789330362,87.805658229,85.97903718,84.615384615,92.21000000000001
2024-W49,AZ Phoenix,PM,Warehouse,76.04,,91.421568627,92.182410423,91.591064184,91.087219009,90.939098517,91.623950829,93.069306931,91.45750000000001
2024-W50,AZ Phoenix,PM,Warehouse,82.42,,89.408866995,91.967213115,91.281964303,90.657736183,90.37966227,90.328646277,90.0,89.44749999999999
2024-W51,AZ Phoenix,PM,Warehouse,89.13,,86.034912718,88.741721854,88.400733411,84.997338707,81.94275877,79.000489691,76.041666667,85.93249999999999
2024-W52,AZ Phoenix,PM,Warehouse,58.33,,85.567010309,86.172006745,87.305743135,84.018090046,82.219281153,81.699406921,82.417582418,85.38250000000001
2025-W01,AZ Phoenix,PM,Warehouse,67.29,,84.432717678,85.95890411,87.648486974,86.012393809,86.334570901,87.642008383,89.130434783,84.39750000000001
2025-W02,AZ Phoenix,PM,Warehouse,76.15,,76.266666667,81.597222222,81.879561385,74.824402111,69.299742989,63.99974292,58.333333333,76.48
2025-W03,AZ Phoenix,PM,Warehouse,85.42,,73.834196891,76.975945017,78.740156232,71.59312441,68.035507048,66.69104935,67.289719626,74.29249999999999
2025-W04,AZ Phoenix,PM,Warehouse,85.42,,72.524752475,74.61928934,78.182400123,73.511743893,73.029229964,74.316626437,76.146788991,72.725
2025-W05,AZ Phoenix,PM,Warehouse,92.71,,71.81372549,76.14213198,79.567365834,78.061019098,80.157865687,82.977814311,85.416666667,71.7975
2025-W06,AZ Phoenix,PM,Warehouse,103.61,,78.18627451,76.677852349,80.696848973,80.922993959,83.260256055,84.91908608,85.416666667,78.57000000000001
2025-W07,AZ Phoenix,PM,Warehouse,81.4,,84.634760705,77.333333333,83.032353709,85.559098461,88.890706767,91.144192233,92.708333333,84.925
2025-W08,AZ Phoenix,PM,Warehouse,90.11,,91.374663073,84.156729131,86.606369365,92.091095223,97.179508269,100.815196527,103.614457831,91.78999999999999
2025-W09,AZ Phoenix,PM,Warehouse,98.88,,91.823899371,87.380497132,86.07961448,89.545253208,90.523742712,87.849504756,81.395348837,90.785
2025-W10,AZ Phoenix,PM,Warehouse,87.8,,93.290734824,90.297029703,86.929945918,89.802945701,90.237980245,89.829608202,90.10989011,91.9575
2025-W11,AZ Phoenix,PM,Warehouse,84.44,,95.098039216,92.771084337,89.379532071,93.673513093,95.663056653,97.16421182,98.876404494,93.5
2025-W12,AZ Phoenix,PM,Warehouse,91.67,,90.819672131,93.388429752,89.078715695,91.350774271,91.016813241,89.781559651,87.804878049,89.5475
2025-W13,AZ Phoenix,PM,Warehouse,92.68,,90.340909091,91.841004184,88.116338821,88.450428025,86.950719238,85.446007472,84.444444444,90.30749999999999
2025-W14,AZ Phoenix,PM,Warehouse,91.67,,90.724637681,89.770354906,88.808744877,89.721278275,89.736710422,90.368239813,91.666666667,90.6975
2025-W15,AZ Phoenix,PM,Warehouse,93.9,,89.053254438,90.926640927,89.553483766,90.880208523,91.476318928,92.206865372,92.682926829,89.14750000000001
2025-W16,AZ Phoenix,PM,Warehouse,86.3,,90.0,91.193737769,89.970897088,91.195195717,91.59089555,91.773245847,91.666666667,90.11500000000001
2025-W17,AZ Phoenix,PM,Warehouse,94.29,,92.469879518,90.277777778,90.734475965,92.263304071,92.966213796,93.469496562,93.902439024,92.48
2025-W18,AZ Phoenix,PM,Warehouse,95.65,,91.277258567,90.101010101,89.946634139,90.061915703,89.168968997,87.878125308,86.301369863,91.1375
2025-W19,AZ Phoenix,PM,Warehouse,91.14,,91.585760518,91.789473684,90.708619386,91.629421965,92.122936463,92.933868466,94.285714286,91.53999999999999
2025-W20,AZ Phoenix,PM,Warehouse,84.21,,92.517006803,92.391304348,91.588008907,93.153082082,94.195416204,95.096142507,95.652173913,92.53500000000001
2025-W21,AZ Phoenix,PM,Warehouse,84.93,,91.75257732,92.122538293,91.496943649,92.308205693,92.27924553,91.851726124,91.139240506,91.845
2025-W22,AZ Phoenix,PM,Warehouse,91.8,,92.1875,91.484184915,90.704599014,90.270140404,88.810794642,86.78158601,84.210526316,91.32249999999999
2025-W23,AZ Phoenix,PM,Warehouse,95.45,,89.575289575,89.800995025,89.509236797,87.887832778,86.197395537,85.182421225,84.931506849,88.98250000000002
2025-W24,AZ Phoenix,PM,Warehouse,95.08,,88.446215139,90.769230769,89.917158942,89.388534931,89.474621167,90.367531145,91.803278689,88.02
2025-W25,AZ Phoenix,PM,Warehouse,98.21,,89.495798319,90.932642487,90.990681158,91.867643791,93.137919631,94.483129647,95.454545455,89.0975
2025-W26,AZ Phoenix,PM,Warehouse,92.19,,91.570881226,90.740740741,91.739348586,93.10943958,94.277137218,94.955596738,95.081967213,91.815
2025-W27,AZ Phoenix,PM,Warehouse,92.11,,95.081967213,91.830985915,92.863050968,95.005928385,96.535277264,97.509173556,98.214285714,95.135
2025-W28,AZ Phoenix,PM,Warehouse,96.83,,95.141700405,92.650918635,92.728840046,93.83798797,93.835192972,93.158992342,92.1875,95.2325
2025-W29,AZ Phoenix,PM,Warehouse,86.57,,94.520547945,94.219653179,92.648709187,93.334078369,93.005407504,92.412760332,92.105263158,94.39750000000001
2025-W30,AZ Phoenix,PM,Warehouse,91.3,,95.022624434,95.114942529,93.527065985,94.889624745,95.546988379,96.183134271,96.825396825,94.835
2025-W31,AZ Phoenix,PM,Warehouse,86.89,,91.810344828,93.40974212,92.006434772,91.217294988,89.810204948,88.301802969,86.567164179,91.925
2025-W32,AZ Phoenix,PM,Warehouse,92.86,,91.561181435,92.717086835,91.852314647,91.254812203,90.739413243,90.729188693,91.304347826,91.7025
2025-W33,AZ Phoenix,PM,Warehouse,97.22,,90.384615385,90.883977901,90.882621783,89.557755327,88.5084015,87.725718091,86.885245902,90.3975
2025-W34,AZ Phoenix,PM,Warehouse,86.21,,89.328063241,90.960451977,91.244008901,90.787580756,90.989547389,91.738339986,92.857142857,89.405
2025-W35,AZ Phoenix,PM,Warehouse,93.1,,91.441441441,91.477272727,92.010514655,92.623974268,93.970863736,95.661408326,97.222222222,92.0675
2025-W36,AZ Phoenix,PM,Warehouse,88.52,,90.047393365,89.625360231,90.819481405,89.839897704,88.859762841,87.604914721,86.206896552,90.79499999999999
2025-W37,AZ Phoenix,PM,Warehouse,85.29,,91.826923077,90.828402367,91.285767689,91.209438258,91.499501022,92.058231006,93.103448276,92.3475
2025-W38,AZ Phoenix,PM,Warehouse,79.03,,90.610328638,90.303030303,90.701496535,90.071528015,89.653359931,89.196511657,88.524590164,91.26249999999999
2025-W39,AZ Phoenix,PM,Warehouse,95.65,,88.163265306,89.910979228,89.470165834,87.966888169,86.891226777,86.001852807,85.294117647,88.28
2025-W40,AZ Phoenix,PM,Warehouse,88.89,,86.345381526,87.463556851,87.319430099,84.384105368,82.247485183,80.505110467,79.032258065,86.48499999999999
2024-W01,CO Aurora,AM,Production,83.28,,86.93498452,87.086228034,86.514065537,86.984852793,87.251909831,87.517944208,88.038277512,87.05749999999999
2024-W02,CO Aurora,AM,Production,80.77,,87.054263566,87.109187109,86.447672314,86.749750706,86.667342222,86.116635638,84.482758621,86.6375
2024-W03,CO Aurora,AM,Production,87.38,,85.81884721,86.30831643,85.896149444,85.19875816,84.188658109,83.497665976,83.277591973,85.58250000000001
2024-W04,CO Aurora,AM,Production,85.89,,83.299389002,85.187032419,84.705234144,82.945034285,81.734242306,81.137079581,80.769230769,84.1425
2024-W05,CO Aurora,AM,Production,89.58,,84.161490683,85.177865613,85.412117132,85.215693337,85.626544727,86.396549568,87.378640777,83.97749999999999
2024-W06,CO Aurora,AM,Production,81.02,,84.637850467,84.992420414,85.525519249,85.516092432,85.790500898,85.994160273,85.892116183,84.33
2024-W07,CO Aurora,AM,Production,87.41,,86.172967374,85.751748252,86.501169811,87.314462739,88.151743544,88.89786983,89.575289575,85.905
2024-W08,CO Aurora,AM,Production,88.93,,85.795724466,84.787234043,85.100503915,84.437601488,83.586672224,82.419823096,81.016949153,85.9675
2024-W09,CO Aurora,AM,Production,89.09,,85.846438483,85.418687359,85.646976778,85.701002164,85.91268718,86.410942888,87.412587413,85.975
2024-W10,CO Aurora,AM,Production,90.93,,86.569872958,86.597938144,86.346544091,86.971637577,87.669528195,88.390622996,88.93129771,86.73500000000001
2024-W11,CO Aurora,AM,Production,91.98,,86.503340757,86.902927581,86.952894772,87.842479192,88.532005777,88.953345813,89.08765653,86.6125
2024-W12,CO Aurora,AM,Production,89.46,,89.093357271,87.739808153,87.830082898,89.115024773,89.989672905,90.541199039,90.92495637,89.09
2024-W13,CO Aurora,AM,Production,87.07,,90.229357798,88.120885697,88.667496268,90.223327179,91.150903496,91.676446283,91.984732824,90.23250000000002
