WEEK_BEGIN,WORK_LOCATION,SHIFT_TIME,DEPARTMENT_GROUP,ACTUAL_ATTENDANCE_RATE,GREYKITE_FORECAST,MOVING_AVG_4WEEK_FORECAST,TRAINING_WEEKS_USED,TRAINING_END_DATE,GAP_WEEKS
2024-07-30,TX Irving,AM,Shipping,83.11,,86.67750000000001,21,2024-07-16,1
2024-07-30,TX Irving,AM,Warehouse,86.39,,84.3075,21,2024-07-16,1
2024-07-30,TX Irving,PM,Production,83.76,,83.39000000000001,132,2024-07-16,1
2024-07-30,TX Irving,PM,Quality,93.64,,90.48499999999999,21,2024-07-16,1
2024-07-30,TX Irving,PM,Shipping,80.65,,83.66,21,2024-07-16,1
2024-07-30,TX Irving,PM,Warehouse,89.89,,93.03500000000001,21,2024-07-16,1
2024-08-06,AZ Phoenix,AM,Production,91.32,,85.98,133,2024-07-23,1
2024-08-06,AZ Phoenix,AM,Quality,87.97,,79.1875,22,2024-07-23,1
2024-08-06,AZ Phoenix,AM,Shipping,93.16,,81.665,22,2024-07-23,1
2024-08-06,AZ Phoenix,AM,Warehouse,85.79,,80.52,22,2024-07-23,1
2024-08-06,AZ Phoenix,PM,Production,84.89,,81.35499999999999,133,2024-07-23,1
2024-08-06,AZ Phoenix,PM,Quality,88.12,,75.5075,22,2024-07-23,1
2024-08-06,AZ Phoenix,PM,Shipping,100.0,,87.69,22,2024-07-23,1
2024-08-06,AZ Phoenix,PM,Warehouse,92.79,,83.1625,22,2024-07-23,1
2024-08-06,CO Aurora,AM,Production,87.98,,89.21000000000001,131,2024-07-23,1
2024-08-06,CO Aurora,AM,Quality,81.4,,89.52250000000001,22,2024-07-23,1
2024-08-06,CO Aurora,AM,Shipping,60.0,,94.345,22,2024-07-23,1
2024-08-06,CO Aurora,AM,Warehouse,89.29,,90.67500000000001,22,2024-07-23,1
2024-08-06,CO Aurora,PM,Production,92.48,,88.22749999999999,131,2024-07-23,1
2024-08-06,CO Aurora,PM,Quality,76.47,,74.9075,22,2024-07-23,1
2024-08-06,CO Aurora,PM,Shipping,80.0,,86.7575,22,2024-07-23,1
2024-08-06,CO Aurora,PM,Warehouse,87.5,,92.1325,22,2024-07-23,1
2024-08-06,NJ Newark Lister Ave,AM,Production,89.72,,88.685,133,2024-07-23,1
2024-08-06,NJ Newark Lister Ave,AM,Quality,89.77,,86.42,22,2024-07-23,1
2024-08-06,NJ Newark Lister Ave,AM,Shipping,88.78,,91.4875,22,2024-07-23,1
2024-08-06,NJ Newark Lister Ave,AM,Warehouse,88.75,,85.9275,22,2024-07-23,1
2024-08-06,NJ Newark Lister Ave,PM,Production,89.01,,89.57249999999999,133,2024-07-23,1
2024-08-06,NJ Newark Lister Ave,PM,Quality,81.65,,92.2025,22,2024-07-23,1
2024-08-06,NJ Newark Lister Ave,PM,Shipping,94.19,,94.67,22,2024-07-23,1
2024-08-06,NJ Newark Lister Ave,PM,Warehouse,88.14,,86.52250000000001,22,2024-07-23,1
2024-08-06,NJ Swedesboro Commerce Blvd,AM,Production,89.27,,86.5075,131,2024-07-23,1
2024-08-06,NJ Swedesboro Commerce Blvd,AM,Quality,95.24,,90.3075,22,2024-07-23,1
2024-08-06,NJ Swedesboro Commerce Blvd,AM,Shipping,94.44,,89.6925,22,2024-07-23,1
2024-08-06,NJ Swedesboro Commerce Blvd,AM,Warehouse,82.14,,92.13499999999999,22,2024-07-23,1
2024-08-06,NJ Swedesboro Commerce Blvd,PM,Production,86.19,,84.5025,131,2024-07-23,1
2024-08-06,NJ Swedesboro Commerce Blvd,PM,Quality,84.29,,89.9225,22,2024-07-23,1
2024-08-06,NJ Swedesboro Commerce Blvd,PM,Shipping,97.62,,90.465,22,2024-07-23,1
2024-08-06,NJ Swedesboro Commerce Blvd,PM,Warehouse,81.82,,84.8125,22,2024-07-23,1
2024-08-06,TX Grand Prairie Post and Paddock,AM,Production,87.59,,85.8525,133,2024-07-23,1
2024-08-06,TX Grand Prairie Post and Paddock,AM,Shipping,82.86,,75.0025,22,2024-07-23,1
2024-08-06,TX Grand Prairie Post and Paddock,AM,Warehouse,81.67,,76.815,22,2024-07-23,1
2024-08-06,TX Grand Prairie Post and Paddock,PM,Production,80.0,,85.0175,133,2024-07-23,1
2024-08-06,TX Grand Prairie Post and Paddock,PM,Shipping,75.0,,77.915,22,2024-07-23,1
2024-08-06,TX Grand Prairie Post and Paddock,PM,Warehouse,79.17,,88.86749999999999,22,2024-07-23,1
2024-08-06,TX Irving,AM,Production,88.26,,88.1125,133,2024-07-23,1
2024-08-06,TX Irving,AM,Quality,79.02,,84.26750000000001,22,2024-07-23,1
2024-08-06,TX Irving,AM,Shipping,86.01,,84.525,22,2024-07-23,1
2024-08-06,TX Irving,AM,Warehouse,88.35,,86.3625,22,2024-07-23,1
2024-08-06,TX Irving,PM,Production,84.82,,84.65,133,2024-07-23,1
2024-08-06,TX Irving,PM,Quality,91.53,,92.1575,22,2024-07-23,1
2024-08-06,TX Irving,PM,Shipping,86.96,,84.8675,22,2024-07-23,1
2024-08-06,TX Irving,PM,Warehouse,90.41,,94.3175,22,2024-07-23,1
2024-08-13,AZ Phoenix,AM,Production,87.07,,85.62,134,2024-07-30,1
2024-08-13,AZ Phoenix,AM,Quality,91.27,,79.72,23,2024-07-30,1
2024-08-13,AZ Phoenix,AM,Shipping,86.07,,83.43,23,2024-07-30,1
2024-08-13,AZ Phoenix,AM,Warehouse,87.37,,80.765,23,2024-07-30,1
2024-08-13,AZ Phoenix,PM,Production,78.7,,81.2975,134,2024-07-30,1
2024-08-13,AZ Phoenix,PM,Quality,82.11,,76.52250000000001,23,2024-07-30,1
2024-08-13,AZ Phoenix,PM,Shipping,94.29,,87.4525,23,2024-07-30,1
2024-08-13,AZ Phoenix,PM,Warehouse,96.43,,82.47,23,2024-07-30,1
2024-08-13,CO Aurora,AM,Production,88.35,,89.7675,132,2024-07-30,1
2024-08-13,CO Aurora,AM,Quality,90.0,,92.8175,23,2024-07-30,1
2024-08-13,CO Aurora,AM,Shipping,85.71,,92.2625,23,2024-07-30,1
2024-08-13,CO Aurora,AM,Warehouse,85.71,,90.4575,23,2024-07-30,1
2024-08-13,CO Aurora,PM,Production,94.74,,82.16,132,2024-07-30,1
2024-08-13,CO Aurora,PM,Quality,93.75,,64.9075,23,2024-07-30,1
2024-08-13,CO Aurora,PM,Shipping,75.0,,91.75750000000001,23,2024-07-30,1
2024-08-13,CO Aurora,PM,Warehouse,77.42,,89.91749999999999,23,2024-07-30,1
2024-08-13,NJ Newark Lister Ave,AM,Production,89.21,,88.97999999999999,134,2024-07-30,1
2024-08-13,NJ Newark Lister Ave,AM,Quality,89.89,,85.93,23,2024-07-30,1
2024-08-13,NJ Newark Lister Ave,AM,Shipping,89.04,,91.6325,23,2024-07-30,1
2024-08-13,NJ Newark Lister Ave,AM,Warehouse,83.88,,86.8375,23,2024-07-30,1
2024-08-13,NJ Newark Lister Ave,PM,Production,87.01,,87.83,134,2024-07-30,1
2024-08-13,NJ Newark Lister Ave,PM,Quality,86.67,,90.91000000000001,23,2024-07-30,1
2024-08-13,NJ Newark Lister Ave,PM,Shipping,97.7,,94.9125,23,2024-07-30,1
2024-08-13,NJ Newark Lister Ave,PM,Warehouse,88.82,,85.96249999999999,23,2024-07-30,1
2024-08-13,NJ Swedesboro Commerce Blvd,AM,Production,85.59,,87.12,132,2024-07-30,1
2024-08-13,NJ Swedesboro Commerce Blvd,AM,Quality,80.6,,90.5325,23,2024-07-30,1
2024-08-13,NJ Swedesboro Commerce Blvd,AM,Shipping,83.33,,92.53999999999999,23,2024-07-30,1
2024-08-13,NJ Swedesboro Commerce Blvd,AM,Warehouse,89.16,,91.235,23,2024-07-30,1
2024-08-13,NJ Swedesboro Commerce Blvd,PM,Production,88.2,,82.77250000000001,132,2024-07-30,1
2024-08-13,NJ Swedesboro Commerce Blvd,PM,Quality,83.78,,91.0925,23,2024-07-30,1
2024-08-13,NJ Swedesboro Commerce Blvd,PM,Shipping,90.48,,93.715,23,2024-07-30,1
2024-08-13,NJ Swedesboro Commerce Blvd,PM,Warehouse,89.55,,85.02250000000001,23,2024-07-30,1
2024-08-13,TX Grand Prairie Post and Paddock,AM,Production,87.59,,84.9475,134,2024-07-30,1
2024-08-13,TX Grand Prairie Post and Paddock,AM,Shipping,89.74,,74.30499999999999,23,2024-07-30,1
2024-08-13,TX Grand Prairie Post and Paddock,AM,Warehouse,85.0,,79.72999999999999,23,2024-07-30,1
2024-08-13,TX Grand Prairie Post and Paddock,PM,Production,84.55,,84.69749999999999,134,2024-07-30,1
2024-08-13,TX Grand Prairie Post and Paddock,PM,Shipping,60.0,,80.1975,23,2024-07-30,1
2024-08-13,TX Grand Prairie Post and Paddock,PM,Warehouse,94.0,,86.7825,23,2024-07-30,1
2024-08-13,TX Irving,AM,Production,87.86,,87.5025,134,2024-07-30,1
2024-08-13,TX Irving,AM,Quality,87.86,,85.135,23,2024-07-30,1
2024-08-13,TX Irving,AM,Shipping,94.29,,83.42750000000001,23,2024-07-30,1
2024-08-13,TX Irving,AM,Warehouse,93.17,,87.505,23,2024-07-30,1
2024-08-13,TX Irving,PM,Production,85.64,,85.365,134,2024-07-30,1
2024-08-13,TX Irving,PM,Quality,85.0,,92.325,23,2024-07-30,1
2024-08-13,TX Irving,PM,Shipping,82.43,,85.685,23,2024-07-30,1
2024-08-13,TX Irving,PM,Warehouse,94.76,,92.8925,23,2024-07-30,1
2024-08-20,AZ Phoenix,AM,Production,86.41,,88.4625,135,2024-08-06,1
2024-08-20,AZ Phoenix,AM,Quality,90.24,,82.815,24,2024-08-06,1
2024-08-20,AZ Phoenix,AM,Shipping,89.66,,86.805,24,2024-08-06,1
2024-08-20,AZ Phoenix,AM,Warehouse,90.0,,81.16000000000001,24,2024-08-06,1
2024-08-20,AZ Phoenix,PM,Production,79.12,,83.6525,135,2024-08-06,1
2024-08-20,AZ Phoenix,PM,Quality,87.63,,80.0625,24,2024-08-06,1
2024-08-20,AZ Phoenix,PM,Shipping,98.65,,90.6225,24,2024-08-06,1
2024-08-20,AZ Phoenix,PM,Warehouse,100.0,,84.5125,24,2024-08-06,1
2024-08-20,CO Aurora,AM,Production,92.29,,90.115,133,2024-08-06,1
2024-08-20,CO Aurora,AM,Quality,87.5,,91.3725,24,2024-08-06,1
2024-08-20,CO Aurora,AM,Shipping,91.67,,85.83500000000001,24,2024-08-06,1
2024-08-20,CO Aurora,AM,Warehouse,92.0,,90.61,24,2024-08-06,1
2024-08-20,CO Aurora,PM,Production,88.73,,85.205,133,2024-08-06,1
2024-08-20,CO Aurora,PM,Quality,100.0,,66.3775,24,2024-08-06,1
2024-08-20,CO Aurora,PM,Shipping,91.67,,88.5425,24,2024-08-06,1
2024-08-20,CO Aurora,PM,Warehouse,88.24,,89.6325,24,2024-08-06,1
2024-08-20,NJ Newark Lister Ave,AM,Production,90.97,,89.81499999999998,135,2024-08-06,1
2024-08-20,NJ Newark Lister Ave,AM,Quality,87.82,,85.515,24,2024-08-06,1
2024-08-20,NJ Newark Lister Ave,AM,Shipping,90.24,,90.4675,24,2024-08-06,1
2024-08-20,NJ Newark Lister Ave,AM,Warehouse,81.67,,87.8075,24,2024-08-06,1
2024-08-20,NJ Newark Lister Ave,PM,Production,89.53,,87.46000000000001,135,2024-08-06,1
2024-08-20,NJ Newark Lister Ave,PM,Quality,90.91,,90.2175,24,2024-08-06,1
2024-08-20,NJ Newark Lister Ave,PM,Shipping,97.14,,95.13749999999999,24,2024-08-06,1
2024-08-20,NJ Newark Lister Ave,PM,Warehouse,80.0,,87.85749999999999,24,2024-08-06,1
2024-08-20,NJ Swedesboro Commerce Blvd,AM,Production,87.59,,90.115,133,2024-08-06,1
2024-08-20,NJ Swedesboro Commerce Blvd,AM,Quality,92.54,,93.365,24,2024-08-06,1
2024-08-20,NJ Swedesboro Commerce Blvd,AM,Shipping,88.89,,94.275,24,2024-08-06,1
2024-08-20,NJ Swedesboro Commerce Blvd,AM,Warehouse,88.61,,88.5375,24,2024-08-06,1
2024-08-20,NJ Swedesboro Commerce Blvd,PM,Production,88.63,,86.5925,133,2024-08-06,1
2024-08-20,NJ Swedesboro Commerce Blvd,PM,Quality,89.33,,88.97749999999999,24,2024-08-06,1
2024-08-20,NJ Swedesboro Commerce Blvd,PM,Shipping,88.1,,96.245,24,2024-08-06,1
2024-08-20,NJ Swedesboro Commerce Blvd,PM,Warehouse,92.65,,85.4075,24,2024-08-06,1
2024-08-20,TX Grand Prairie Post and Paddock,AM,Production,87.53,,86.9175,135,2024-08-06,1
2024-08-20,TX Grand Prairie Post and Paddock,AM,Shipping,100.0,,76.27,24,2024-08-06,1
2024-08-20,TX Grand Prairie Post and Paddock,AM,Warehouse,96.67,,79.24499999999999,24,2024-08-06,1
2024-08-20,TX Grand Prairie Post and Paddock,PM,Production,83.15,,84.0675,135,2024-08-06,1
2024-08-20,TX Grand Prairie Post and Paddock,PM,Shipping,80.0,,76.4475,24,2024-08-06,1
2024-08-20,TX Grand Prairie Post and Paddock,PM,Warehouse,96.15,,84.54,24,2024-08-06,1
2024-08-20,TX Irving,AM,Production,89.46,,88.155,135,2024-08-06,1
2024-08-20,TX Irving,AM,Quality,94.2,,84.6525,24,2024-08-06,1
2024-08-20,TX Irving,AM,Shipping,95.62,,82.67,24,2024-08-06,1
2024-08-20,TX Irving,AM,Warehouse,90.14,,88.72,24,2024-08-06,1
2024-08-20,TX Irving,PM,Production,86.92,,85.77,135,2024-08-06,1
2024-08-20,TX Irving,PM,Quality,107.2,,93.03,24,2024-08-06,1
2024-08-20,TX Irving,PM,Shipping,88.41,,86.74499999999999,24,2024-08-06,1
2024-08-20,TX Irving,PM,Warehouse,98.46,,92.08749999999999,24,2024-08-06,1
2024-08-27,AZ Phoenix,AM,Production,81.41,,88.8325,136,2024-08-13,1
2024-08-27,AZ Phoenix,AM,Quality,90.52,,85.85,25,2024-08-13,1
2024-08-27,AZ Phoenix,AM,Shipping,85.09,,87.08500000000001,25,2024-08-13,1
2024-08-27,AZ Phoenix,AM,Warehouse,80.73,,82.69000000000001,25,2024-08-13,1
2024-08-27,AZ Phoenix,PM,Production,74.62,,82.5775,136,2024-08-13,1
2024-08-27,AZ Phoenix,PM,Quality,83.33,,83.175,25,2024-08-13,1
2024-08-27,AZ Phoenix,PM,Shipping,84.93,,94.2975,25,2024-08-13,1
2024-08-27,AZ Phoenix,PM,Warehouse,91.96,,89.0175,25,2024-08-13,1
2024-08-27,CO Aurora,AM,Production,80.86,,88.86500000000001,134,2024-08-13,1
2024-08-27,CO Aurora,AM,Quality,75.0,,88.8725,25,2024-08-13,1
2024-08-27,CO Aurora,AM,Shipping,66.67,,82.2625,25,2024-08-13,1
2024-08-27,CO Aurora,AM,Warehouse,82.69,,89.6025,25,2024-08-13,1
2024-08-27,CO Aurora,PM,Production,73.5,,87.095,134,2024-08-13,1
2024-08-27,CO Aurora,PM,Quality,68.75,,76.4825,25,2024-08-13,1
2024-08-27,CO Aurora,PM,Shipping,83.33,,82.2925,25,2024-08-13,1
2024-08-27,CO Aurora,PM,Warehouse,68.75,,84.82000000000001,25,2024-08-13,1
2024-08-27,NJ Newark Lister Ave,AM,Production,74.48,,89.76999999999998,136,2024-08-13,1
2024-08-27,NJ Newark Lister Ave,AM,Quality,74.05,,86.235,25,2024-08-13,1
2024-08-27,NJ Newark Lister Ave,AM,Shipping,72.8,,90.1525,25,2024-08-13,1
2024-08-27,NJ Newark Lister Ave,AM,Warehouse,74.52,,86.935,25,2024-08-13,1
2024-08-27,NJ Newark Lister Ave,PM,Production,79.52,,86.66749999999999,136,2024-08-13,1
2024-08-27,NJ Newark Lister Ave,PM,Quality,73.24,,90.01,25,2024-08-13,1
2024-08-27,NJ Newark Lister Ave,PM,Shipping,80.14,,95.41250000000001,25,2024-08-13,1
2024-08-27,NJ Newark Lister Ave,PM,Warehouse,74.0,,88.655,25,2024-08-13,1
2024-08-27,NJ Swedesboro Commerce Blvd,AM,Production,76.18,,88.33250000000001,134,2024-08-13,1
2024-08-27,NJ Swedesboro Commerce Blvd,AM,Quality,86.89,,89.3625,25,2024-08-13,1
2024-08-27,NJ Swedesboro Commerce Blvd,AM,Shipping,79.31,,90.97,25,2024-08-13,1
2024-08-27,NJ Swedesboro Commerce Blvd,AM,Warehouse,81.16,,87.38999999999999,25,2024-08-13,1
2024-08-27,NJ Swedesboro Commerce Blvd,PM,Production,72.08,,86.43,134,2024-08-13,1
2024-08-27,NJ Swedesboro Commerce Blvd,PM,Quality,86.21,,87.7,25,2024-08-13,1
2024-08-27,NJ Swedesboro Commerce Blvd,PM,Shipping,79.41,,93.86500000000001,25,2024-08-13,1
2024-08-27,NJ Swedesboro Commerce Blvd,PM,Warehouse,77.19,,84.845,25,2024-08-13,1
2024-08-27,TX Grand Prairie Post and Paddock,AM,Production,75.3,,86.48500000000001,136,2024-08-13,1
2024-08-27,TX Grand Prairie Post and Paddock,AM,Shipping,82.5,,77.3825,25,2024-08-13,1
2024-08-27,TX Grand Prairie Post and Paddock,AM,Warehouse,81.67,,82.1925,25,2024-08-13,1
2024-08-27,TX Grand Prairie Post and Paddock,PM,Production,85.04,,83.9025,136,2024-08-13,1
2024-08-27,TX Grand Prairie Post and Paddock,PM,Shipping,82.35,,67.9175,25,2024-08-13,1
2024-08-27,TX Grand Prairie Post and Paddock,PM,Warehouse,82.69,,85.48,25,2024-08-13,1
2024-08-27,TX Irving,AM,Production,79.22,,88.0275,136,2024-08-13,1
2024-08-27,TX Irving,AM,Quality,78.68,,86.16250000000001,25,2024-08-13,1
2024-08-27,TX Irving,AM,Shipping,80.0,,86.05000000000001,25,2024-08-13,1
2024-08-27,TX Irving,AM,Warehouse,79.52,,89.695,25,2024-08-13,1
2024-08-27,TX Irving,PM,Production,80.72,,85.7825,136,2024-08-13,1
2024-08-27,TX Irving,PM,Quality,77.42,,90.995,25,2024-08-13,1
2024-08-27,TX Irving,PM,Shipping,82.61,,85.27,25,2024-08-13,1
2024-08-27,TX Irving,PM,Warehouse,85.55,,92.69999999999999,25,2024-08-13,1
2024-09-03,AZ Phoenix,AM,Production,86.84,,87.79499999999999,137,2024-08-20,1
2024-09-03,AZ Phoenix,AM,Quality,86.67,,87.78999999999999,26,2024-08-20,1
2024-09-03,AZ Phoenix,AM,Shipping,90.99,,90.03,26,2024-08-20,1
2024-09-03,AZ Phoenix,AM,Warehouse,85.79,,85.4525,26,2024-08-20,1
2024-09-03,AZ Phoenix,PM,Production,83.77,,80.72,137,2024-08-20,1
2024-09-03,AZ Phoenix,PM,Quality,92.71,,85.5825,26,2024-08-20,1
2024-09-03,AZ Phoenix,PM,Shipping,97.1,,96.26249999999999,26,2024-08-20,1
2024-09-03,AZ Phoenix,PM,Warehouse,82.3,,94.1525,26,2024-08-20,1
2024-09-03,CO Aurora,AM,Production,89.9,,89.41,135,2024-08-20,1
2024-09-03,CO Aurora,AM,Quality,85.0,,88.02000000000001,26,2024-08-20,1
2024-09-03,CO Aurora,AM,Shipping,91.67,,82.26249999999999,26,2024-08-20,1
2024-09-03,CO Aurora,AM,Warehouse,82.69,,89.07249999999999,26,2024-08-20,1
2024-09-03,CO Aurora,PM,Production,98.28,,85.405,135,2024-08-20,1
2024-09-03,CO Aurora,PM,Quality,87.5,,80.055,26,2024-08-20,1
2024-09-03,CO Aurora,PM,Shipping,91.67,,83.33500000000001,26,2024-08-20,1
2024-09-03,CO Aurora,PM,Warehouse,86.21,,82.575,26,2024-08-20,1
2024-09-03,NJ Newark Lister Ave,AM,Production,94.01,,89.99249999999999,137,2024-08-20,1
2024-09-03,NJ Newark Lister Ave,AM,Quality,83.41,,87.7475,26,2024-08-20,1
2024-09-03,NJ Newark Lister Ave,AM,Shipping,91.13,,89.30000000000001,26,2024-08-20,1
2024-09-03,NJ Newark Lister Ave,AM,Warehouse,81.85,,85.3175,26,2024-08-20,1
2024-09-03,NJ Newark Lister Ave,PM,Production,99.09,,86.77,137,2024-08-20,1
2024-09-03,NJ Newark Lister Ave,PM,Quality,86.14,,87.91,26,2024-08-20,1
2024-09-03,NJ Newark Lister Ave,PM,Shipping,95.41,,95.16,26,2024-08-20,1
2024-09-03,NJ Newark Lister Ave,PM,Warehouse,83.33,,85.69,26,2024-08-20,1
2024-09-03,NJ Swedesboro Commerce Blvd,AM,Production,86.9,,87.59,135,2024-08-20,1
2024-09-03,NJ Swedesboro Commerce Blvd,AM,Quality,87.67,,87.86500000000001,26,2024-08-20,1
2024-09-03,NJ Swedesboro Commerce Blvd,AM,Shipping,87.5,,88.8875,26,2024-08-20,1
2024-09-03,NJ Swedesboro Commerce Blvd,AM,Warehouse,85.0,,86.53,26,2024-08-20,1
2024-09-03,NJ Swedesboro Commerce Blvd,PM,Production,85.95,,85.715,135,2024-08-20,1
2024-09-03,NJ Swedesboro Commerce Blvd,PM,Quality,92.54,,86.09,26,2024-08-20,1
2024-09-03,NJ Swedesboro Commerce Blvd,PM,Shipping,95.24,,91.485,26,2024-08-20,1
2024-09-03,NJ Swedesboro Commerce Blvd,PM,Warehouse,82.81,,86.5275,26,2024-08-20,1
2024-09-03,TX Grand Prairie Post and Paddock,AM,Production,85.89,,86.785,137,2024-08-20,1
2024-09-03,TX Grand Prairie Post and Paddock,AM,Shipping,87.5,,84.3275,26,2024-08-20,1
2024-09-03,TX Grand Prairie Post and Paddock,AM,Warehouse,85.0,,87.9175,26,2024-08-20,1
2024-09-03,TX Grand Prairie Post and Paddock,PM,Production,87.5,,83.44,137,2024-08-20,1
2024-09-03,TX Grand Prairie Post and Paddock,PM,Shipping,106.25,,71.25,26,2024-08-20,1
2024-09-03,TX Grand Prairie Post and Paddock,PM,Warehouse,100.0,,88.1625,26,2024-08-20,1
2024-09-03,TX Irving,AM,Production,89.13,,88.0825,137,2024-08-20,1
2024-09-03,TX Irving,AM,Quality,92.59,,87.4525,26,2024-08-20,1
2024-09-03,TX Irving,AM,Shipping,87.77,,89.7575,26,2024-08-20,1
2024-09-03,TX Irving,AM,Warehouse,86.06,,89.5125,26,2024-08-20,1
2024-09-03,TX Irving,PM,Production,88.7,,85.285,137,2024-08-20,1
2024-09-03,TX Irving,PM,Quality,85.04,,94.3425,26,2024-08-20,1
2024-09-03,TX Irving,PM,Shipping,88.41,,84.6125,26,2024-08-20,1
2024-09-03,TX Irving,PM,Warehouse,95.58,,93.38,26,2024-08-20,1
2024-09-10,AZ Phoenix,AM,Production,83.63,,86.5525,138,2024-08-27,1
2024-09-10,AZ Phoenix,AM,Quality,88.43,,90.0,27,2024-08-27,1
2024-09-10,AZ Phoenix,AM,Shipping,87.27,,88.495,27,2024-08-27,1
2024-09-10,AZ Phoenix,AM,Warehouse,84.07,,85.9725,27,2024-08-27,1
2024-09-10,AZ Phoenix,PM,Production,79.78,,79.3325,138,2024-08-27,1
2024-09-10,AZ Phoenix,PM,Quality,90.63,,85.29750000000001,27,2024-08-27,1
2024-09-10,AZ Phoenix,PM,Shipping,103.03,,94.4675,27,2024-08-27,1
2024-09-10,AZ Phoenix,PM,Warehouse,89.09,,95.295,27,2024-08-27,1
2024-09-10,CO Aurora,AM,Production,89.69,,87.37,136,2024-08-27,1
2024-09-10,CO Aurora,AM,Quality,93.18,,83.475,27,2024-08-27,1
2024-09-10,CO Aurora,AM,Shipping,91.67,,76.0125,27,2024-08-27,1
2024-09-10,CO Aurora,AM,Warehouse,82.14,,87.4225,27,2024-08-27,1
2024-09-10,CO Aurora,PM,Production,87.72,,87.3625,136,2024-08-27,1
2024-09-10,CO Aurora,PM,Quality,93.75,,84.7425,27,2024-08-27,1
2024-09-10,CO Aurora,PM,Shipping,83.33,,82.5,27,2024-08-27,1
2024-09-10,CO Aurora,PM,Warehouse,85.71,,80.4775,27,2024-08-27,1
2024-09-10,NJ Newark Lister Ave,AM,Production,89.94,,86.095,138,2024-08-27,1
2024-09-10,NJ Newark Lister Ave,AM,Quality,88.26,,85.38250000000001,27,2024-08-27,1
2024-09-10,NJ Newark Lister Ave,AM,Shipping,90.24,,85.215,27,2024-08-27,1
2024-09-10,NJ Newark Lister Ave,AM,Warehouse,86.53,,82.205,27,2024-08-27,1
2024-09-10,NJ Newark Lister Ave,PM,Production,87.91,,86.2675,138,2024-08-27,1
2024-09-10,NJ Newark Lister Ave,PM,Quality,82.82,,83.11749999999999,27,2024-08-27,1
2024-09-10,NJ Newark Lister Ave,PM,Shipping,90.05,,92.29249999999999,27,2024-08-27,1
2024-09-10,NJ Newark Lister Ave,PM,Warehouse,91.07,,82.74000000000001,27,2024-08-27,1
2024-09-10,NJ Swedesboro Commerce Blvd,AM,Production,86.82,,84.6575,136,2024-08-27,1
2024-09-10,NJ Swedesboro Commerce Blvd,AM,Quality,85.29,,88.8175,27,2024-08-27,1
2024-09-10,NJ Swedesboro Commerce Blvd,AM,Shipping,78.13,,86.49249999999999,27,2024-08-27,1
2024-09-10,NJ Swedesboro Commerce Blvd,AM,Warehouse,81.82,,85.2675,27,2024-08-27,1
2024-09-10,NJ Swedesboro Commerce Blvd,PM,Production,88.95,,83.77499999999999,136,2024-08-27,1
2024-09-10,NJ Swedesboro Commerce Blvd,PM,Quality,91.18,,85.90249999999999,27,2024-08-27,1
2024-09-10,NJ Swedesboro Commerce Blvd,PM,Shipping,95.24,,88.9025,27,2024-08-27,1
2024-09-10,NJ Swedesboro Commerce Blvd,PM,Warehouse,90.48,,85.3025,27,2024-08-27,1
2024-09-10,TX Grand Prairie Post and Paddock,AM,Production,84.47,,84.5025,138,2024-08-27,1
2024-09-10,TX Grand Prairie Post and Paddock,AM,Shipping,75.0,,88.775,27,2024-08-27,1
2024-09-10,TX Grand Prairie Post and Paddock,AM,Warehouse,78.33,,86.25250000000001,27,2024-08-27,1
2024-09-10,TX Grand Prairie Post and Paddock,PM,Production,86.52,,83.185,138,2024-08-27,1
2024-09-10,TX Grand Prairie Post and Paddock,PM,Shipping,87.5,,74.33749999999999,27,2024-08-27,1
2024-09-10,TX Grand Prairie Post and Paddock,PM,Warehouse,80.77,,88.0025,27,2024-08-27,1
2024-09-10,TX Irving,AM,Production,87.86,,86.2,138,2024-08-27,1
2024-09-10,TX Irving,AM,Quality,88.64,,84.94,27,2024-08-27,1
2024-09-10,TX Irving,AM,Shipping,92.59,,88.97999999999999,27,2024-08-27,1
2024-09-10,TX Irving,AM,Warehouse,90.2,,87.795,27,2024-08-27,1
2024-09-10,TX Irving,PM,Production,85.58,,84.525,138,2024-08-27,1
2024-09-10,TX Irving,PM,Quality,86.36,,90.2875,27,2024-08-27,1
2024-09-10,TX Irving,PM,Shipping,83.58,,85.10249999999999,27,2024-08-27,1
2024-09-10,TX Irving,PM,Warehouse,92.24,,92.29499999999999,27,2024-08-27,1
2024-09-17,AZ Phoenix,AM,Production,84.09,,85.43249999999999,139,2024-09-03,1
2024-09-17,AZ Phoenix,AM,Quality,99.17,,89.675,28,2024-09-03,1
2024-09-17,AZ Phoenix,AM,Shipping,95.5,,87.9525,28,2024-09-03,1
2024-09-17,AZ Phoenix,AM,Warehouse,89.89,,85.97250000000001,28,2024-09-03,1
2024-09-17,AZ Phoenix,PM,Production,82.37,,79.05250000000001,139,2024-09-03,1
2024-09-17,AZ Phoenix,PM,Quality,94.79,,86.445,28,2024-09-03,1
2024-09-17,AZ Phoenix,PM,Shipping,95.45,,93.7425,28,2024-09-03,1
2024-09-17,AZ Phoenix,PM,Warehouse,93.46,,92.6725,28,2024-09-03,1
2024-09-17,CO Aurora,AM,Production,88.19,,87.85,137,2024-09-03,1
2024-09-17,CO Aurora,AM,Quality,90.91,,84.375,28,2024-09-03,1
2024-09-17,CO Aurora,AM,Shipping,91.67,,83.93,28,2024-09-03,1
