WEEK_BEGIN,WEEK_NUMBER,WORK_LOCATION,SHIFT_TIME,DEPARTMENT_GROUP,ACTUAL_ATTENDANCE_RATE,GREYKITE_FORECAST,MOVING_AVG_4WEEK_FORECAST,SIX_WEEK_ROLLING_AVG,EXPONENTIAL_SMOOTHING
12/7/23,2023-W50,CO Aurora,AM,Production,86.53,88.13029602774452,84.42189,87.2769165,81.6895752
12/7/23,2023-W50,CO Aurora,PM,Production,87.65,89.86451838911533,81.22605,83.6603241,83.89547729
12/7/23,2023-W50,NJ Newark Lister Ave,AM,Production,87.64,88.50054660342049,87.69711,88.16638947,88.51033783
12/7/23,2023-W50,NJ Newark Lister Ave,PM,Production,84.1,84.53555936153238,80.922516,82.08570099,82.4238205
12/7/23,2023-W50,NJ Swedesboro Commerce Blvd,AM,Production,87.36,86.31875002340091,85.69302,84.39956665,84.81170654
12/7/23,2023-W50,NJ Swedesboro Commerce Blvd,PM,Production,82.57,86.87604375082081,82.53748,81.17856598,81.71224976
12/7/23,2023-W50,TX Irving,AM,Production,87.01,89.02527092539991,89.49672,89.31996155,90.78314972
12/7/23,2023-W50,TX Irving,PM,Production,87.21,87.50804309,86.69714,86.47088623,87.5868454
12/14/23,2023-W51,AZ Phoenix,AM,Production,80.38,78.10222880186808,81.84175,81.67873383,83.14886475
12/14/23,2023-W51,AZ Phoenix,PM,Production,79.76,81.37683077002605,77.59917,78.03640747,77.88954163
12/14/23,2023-W51,CO Aurora,AM,Production,88.04,87.21668620127164,83.632286,86.8837738,84.88162994
12/14/23,2023-W51,CO Aurora,PM,Production,87.86,88.03802525008193,80.96192,83.52600861,83.79629517
12/14/23,2023-W51,NJ Newark Lister Ave,AM,Production,86.5,85.98271278179085,87.79987,88.44458771,88.35463715
12/14/23,2023-W51,NJ Newark Lister Ave,PM,Production,82.26,82.04980988546315,81.02147,81.72489929,82.14966583
12/14/23,2023-W51,NJ Swedesboro Commerce Blvd,AM,Production,78.88,81.51955112039923,86.30621,85.17985535,85.06060028
12/14/23,2023-W51,NJ Swedesboro Commerce Blvd,PM,Production,77.39,82.89662356402827,83.109406,82.52412415,84.56003571
12/14/23,2023-W51,TX Irving,AM,Production,90.07,87.84769873971257,90.20122,89.65673828,90.72841644
12/14/23,2023-W51,TX Irving,PM,Production,90.18,88.12861887,87.71121,86.86472321,87.77233887
12/21/23,2023-W52,AZ Phoenix,AM,Production,56.72,68.04477028595014,84.00367,82.80877686,84.77966309
12/21/23,2023-W52,AZ Phoenix,PM,Production,79.17,75.49626324066341,81.07135,80.66452789,80.41666412
12/21/23,2023-W52,CO Aurora,AM,Production,84.48,84.22221220306197,85.39697,85.62211609,89.07395172
12/21/23,2023-W52,CO Aurora,PM,Production,72.41,78.65265760469734,81.68104,82.48800659,86.44667053
12/21/23,2023-W52,NJ Newark Lister Ave,AM,Production,79.74,80.42688976003082,88.480194,88.13197327,88.75749969
12/21/23,2023-W52,NJ Newark Lister Ave,PM,Production,75.74,74.95112139794392,81.82928,81.38269806,82.95560455
12/21/23,2023-W52,NJ Swedesboro Commerce Blvd,AM,Production,77.11,73.44408634245961,86.85694,86.46849823,88.64012909
12/21/23,2023-W52,NJ Swedesboro Commerce Blvd,PM,Production,78.79,75.08168533918207,84.368835,83.8014679,83.39120483
12/21/23,2023-W52,TX Irving,AM,Production,85.59,83.34884395152409,90.58722,90.08528137,91.47389984
12/21/23,2023-W52,TX Irving,PM,Production,82.24,83.84800873096312,87.42486,87.06684875,87.90714264
12/28/23,2024-W01,AZ Phoenix,AM,Production,71.63,68.22605895343173,81.056564,80.96820831,76.28123474
12/28/23,2024-W01,AZ Phoenix,PM,Production,70.48,72.30118538024884,78.38272,78.14550018,66.42134094
12/28/23,2024-W01,CO Aurora,AM,Production,83.28,82.83591659298318,82.621086,83.42592621,84.72737885
12/28/23,2024-W01,CO Aurora,PM,Production,79.49,75.38811076574896,80.45785,81.33665466,81.28148651
12/28/23,2024-W01,NJ Newark Lister Ave,AM,Production,82.63,77.73120630516489,84.77224,85.52986908,78.55078125
12/28/23,2024-W01,NJ Newark Lister Ave,PM,Production,76.82,73.11452526474136,81.133255,80.06064606,73.14237976
12/28/23,2024-W01,NJ Swedesboro Commerce Blvd,AM,Production,76.43,74.87928111959711,80.1678,82.37197876,75.84365845
12/28/23,2024-W01,NJ Swedesboro Commerce Blvd,PM,Production,79.47,75.35512142881619,82.85067,82.24513245,76.14687347
12/28/23,2024-W01,TX Irving,AM,Production,84.66,81.19763750014381,87.132034,87.92375946,74.87922668
12/28/23,2024-W01,TX Irving,PM,Production,86.85,81.45460892971425,85.327995,86.15835571,79.75517273
1/4/24,2024-W02,AZ Phoenix,AM,Production,76.59,75.96419456585264,79.62988,80.50653076,76.68034363
1/4/24,2024-W02,AZ Phoenix,PM,Production,78.79,75.78149353439849,78.814995,78.55925751,80.75675964
1/4/24,2024-W02,CO Aurora,AM,Production,80.77,84.92043881703891,85.60424,84.6129837,87.35147095
1/4/24,2024-W02,CO Aurora,PM,Production,77.54,81.05787367081213,84.91124,82.47422791,88.63430023
1/4/24,2024-W02,NJ Newark Lister Ave,AM,Production,83.56,79.60629040635737,81.09165,83.4490509,76.70845795
1/4/24,2024-W02,NJ Newark Lister Ave,PM,Production,79.45,77.93203993,80.96378,81.08364868,82.00892639
1/4/24,2024-W02,NJ Swedesboro Commerce Blvd,AM,Production,82.99,82.64671965,80.84833,82.55470276,81.18710327
1/4/24,2024-W02,NJ Swedesboro Commerce Blvd,PM,Production,83.72,82.56030805,82.959755,82.73012543,82.22550201
1/4/24,2024-W02,TX Irving,AM,Production,86.87,83.99757664650402,87.31353,88.21018982,87.52119446
1/4/24,2024-W02,TX Irving,PM,Production,86.83,83.28692225711093,86.21421,86.49653625,89.34092712
1/11/24,2024-W03,AZ Phoenix,AM,Production,81.75,78.49675057968965,77.222374,79.22605133,74.98524475
1/11/24,2024-W03,AZ Phoenix,PM,Production,77.31,78.30755121014619,78.32786,78.00737,74.64137268
1/11/24,2024-W03,CO Aurora,AM,Production,87.38,84.24269280882974,85.95664,84.71099854,86.47085571
1/11/24,2024-W03,CO Aurora,PM,Production,82.95,82.06825593058774,86.285034,83.59109497,88.24134064
1/11/24,2024-W03,NJ Newark Lister Ave,AM,Production,90.05,81.87030454556077,81.0111,83.61373901,84.14740753
1/11/24,2024-W03,NJ Newark Lister Ave,PM,Production,87.3,80.63510293474802,81.60091,82.45171356,84.02689362
1/11/24,2024-W03,NJ Swedesboro Commerce Blvd,AM,Production,82.43,81.96289586097473,81.19087,82.932724,87.01818848
1/11/24,2024-W03,NJ Swedesboro Commerce Blvd,PM,Production,85.91,85.33917623917641,82.20425,83.22192383,82.75653076
1/11/24,2024-W03,TX Irving,AM,Production,87.76,87.12199636534254,86.508156,88.12717438,87.86255646
1/11/24,2024-W03,TX Irving,PM,Production,84.03,84.08683506041291,86.04555,86.65731812,86.60757446
1/18/24,2024-W04,AZ Phoenix,AM,Production,82.44,81.43483120241268,75.32581,79.0628891,82.84241486
1/18/24,2024-W04,AZ Phoenix,PM,Production,79.2,80.30478128,73.41189,77.25236511,76.93294525
1/18/24,2024-W04,CO Aurora,AM,Production,85.89,84.81448271036099,87.65916,87.89178467,88.21006775
1/18/24,2024-W04,CO Aurora,PM,Production,87.58,87.79331999812648,87.140236,86.64230347,91.8079071
1/18/24,2024-W04,NJ Newark Lister Ave,AM,Production,88.02,84.88575263111271,79.54434,82.64985657,84.1254425
1/18/24,2024-W04,NJ Newark Lister Ave,PM,Production,87.91,86.24827299,80.449326,81.07171631,79.53835297
1/18/24,2024-W04,NJ Swedesboro Commerce Blvd,AM,Production,81.35,81.09472361,76.20872,80.1423645,69.5880127
1/18/24,2024-W04,NJ Swedesboro Commerce Blvd,PM,Production,85.49,85.99801893530514,80.27295,82.33518219,81.77555847
1/18/24,2024-W04,TX Irving,AM,Production,91.65,87.26502809801147,86.26413,88.09545898,88.78990173
1/18/24,2024-W04,TX Irving,PM,Production,90.63,86.42994022893762,86.49404,87.00506592,87.22964478
1/25/24,2024-W05,AZ Phoenix,AM,Production,85.26,82.24421494563737,72.72592,74.93009186,70.6100769
1/25/24,2024-W05,AZ Phoenix,PM,Production,81.46,78.00858231941938,70.73673,73.75231171,59.69266129
1/25/24,2024-W05,CO Aurora,AM,Production,89.58,83.99605700851143,86.80079,85.53149414,80.70952606
1/25/24,2024-W05,CO Aurora,PM,Production,89.32,87.60012065732404,84.08408,83.48106384,82.44293213
1/25/24,2024-W05,NJ Newark Lister Ave,AM,Production,90.09,85.96508766,79.68412,79.98545074,76.50826263
1/25/24,2024-W05,NJ Newark Lister Ave,PM,Production,86.12,85.83172938897548,75.93171,76.55987549,60.78514099
1/25/24,2024-W05,NJ Swedesboro Commerce Blvd,AM,Production,88.97,86.08533573353151,77.75084,76.41159058,68.80997467
1/25/24,2024-W05,NJ Swedesboro Commerce Blvd,PM,Production,90.82,85.70435119606748,77.40649,78.38064575,77.881073
1/25/24,2024-W05,TX Irving,AM,Production,88.21,84.28805499,86.819176,85.39152527,80.19119263
1/25/24,2024-W05,TX Irving,PM,Production,88.84,85.43366219251676,87.07847,85.41124725,76.40029907
2/1/24,2024-W06,AZ Phoenix,AM,Production,85.66,81.43841677674952,70.326546,71.38313293,67.977211
2/1/24,2024-W06,AZ Phoenix,PM,Production,76.18,76.69399139525967,64.223305,67.10697937,58.4327774
2/1/24,2024-W06,CO Aurora,AM,Production,81.02,86.89440932245132,70.54794,74.53270721,54.26699448
2/1/24,2024-W06,CO Aurora,PM,Production,86.29,86.77268193667531,68.57293,73.42733002,72.16636658
2/1/24,2024-W06,NJ Newark Lister Ave,AM,Production,89.4,86.76357031440527,80.768585,78.298172,79.52410889
2/1/24,2024-W06,NJ Newark Lister Ave,PM,Production,90.22,84.19379738027692,70.48969,73.31726074,65.12887573
2/1/24,2024-W06,NJ Swedesboro Commerce Blvd,AM,Production,88.28,93.50688679,72.272484,72.76615906,68.26498413
2/1/24,2024-W06,NJ Swedesboro Commerce Blvd,PM,Production,90.27,87.28544222368248,70.92045,73.66796875,60.59806442
2/1/24,2024-W06,TX Irving,AM,Production,88.55,83.19709466764218,84.70552,84.14480591,85.23160553
2/1/24,2024-W06,TX Irving,PM,Production,88.59,83.69529962881518,83.097694,83.59391022,81.43854523
2/8/24,2024-W07,AZ Phoenix,AM,Production,85.51,79.62571753051301,71.27371,72.72283173,75.40031433
2/8/24,2024-W07,AZ Phoenix,PM,Production,80.07,77.44513019594105,65.83553,69.36148834,70.83399963
2/8/24,2024-W07,CO Aurora,AM,Production,87.41,89.50670746648427,67.114914,73.83622742,67.03411865
2/8/24,2024-W07,CO Aurora,PM,Production,82.08,87.47730655808483,55.505154,64.56620789,44.02985001
2/8/24,2024-W07,NJ Newark Lister Ave,AM,Production,93.21,87.22787091165982,79.725204,80.30012512,81.47463226
2/8/24,2024-W07,NJ Newark Lister Ave,PM,Production,84.93,85.17003094420892,69.63276,74.42147827,76.24629211
2/8/24,2024-W07,NJ Swedesboro Commerce Blvd,AM,Production,87.11,92.56833553264737,71.22467,76.83189392,75.51474762
2/8/24,2024-W07,NJ Swedesboro Commerce Blvd,PM,Production,91.75,88.14581412352582,71.12455,75.32530975,83.71628571
2/8/24,2024-W07,TX Irving,AM,Production,90.82,84.34219125198197,84.935295,86.77469635,86.36989594
2/8/24,2024-W07,TX Irving,PM,Production,88.03,83.34583852758932,83.825745,85.84502411,85.67658997
2/15/24,2024-W08,AZ Phoenix,AM,Production,84.01,77.22786413561546,71.81933,73.62316132,81.89701843
2/15/24,2024-W08,AZ Phoenix,PM,Production,80.93,76.52699142494873,67.14942,69.17654419,77.84809875
2/15/24,2024-W08,CO Aurora,AM,Production,88.93,85.90813104894647,66.97004,73.85129547,83.74190521
2/15/24,2024-W08,CO Aurora,PM,Production,89.49,85.50390503289607,56.417217,64.26013947,73.15367126
2/15/24,2024-W08,NJ Newark Lister Ave,AM,Production,90.91,86.34815284,81.34698,82.83540344,83.43312073
2/15/24,2024-W08,NJ Newark Lister Ave,PM,Production,89.31,84.71208385610096,72.31159,75.0815506,78.97720337
2/15/24,2024-W08,NJ Swedesboro Commerce Blvd,AM,Production,88.7,85.61524445842018,74.29972,75.71903992,81.87619019
2/15/24,2024-W08,NJ Swedesboro Commerce Blvd,PM,Production,88.79,86.12535409857736,72.32357,75.21367645,83.16544342
2/15/24,2024-W08,TX Irving,AM,Production,90.79,84.33494361436482,82.88051,84.97109985,85.62336731
2/15/24,2024-W08,TX Irving,PM,Production,86.67,82.81620016067903,82.56557,84.45526886,84.64099121
2/22/24,2024-W09,AZ Phoenix,AM,Production,83.36,78.54039015448684,78.17209,75.56097412,79.9469986
2/22/24,2024-W09,AZ Phoenix,PM,Production,84.18,77.28914766,73.74149,70.91533661,82.93333435
2/22/24,2024-W09,CO Aurora,AM,Production,89.09,85.40433128072075,71.13062,74.52855682,81.05392456
2/22/24,2024-W09,CO Aurora,PM,Production,91.24,88.33945956628033,61.207546,65.03617859,72.53860474
2/22/24,2024-W09,NJ Newark Lister Ave,AM,Production,92.98,87.09674862237601,85.57174,83.12561798,89.11328125
2/22/24,2024-W09,NJ Newark Lister Ave,PM,Production,87.3,86.25315736,79.69608,75.82293701,87.59635925
2/22/24,2024-W09,NJ Swedesboro Commerce Blvd,AM,Production,90.49,86.18489933951747,78.54413,74.8134079,81.9225235
2/22/24,2024-W09,NJ Swedesboro Commerce Blvd,PM,Production,91.77,86.70368951413334,78.667625,76.11698151,79.72684479
2/22/24,2024-W09,TX Irving,AM,Production,87.96,84.16899791612137,87.22856,85.99748993,92.77456665
2/22/24,2024-W09,TX Irving,PM,Production,89.65,84.29650017292838,86.195366,85.57176971,86.59457397
2/29/24,2024-W10,AZ Phoenix,AM,Production,83.35,78.72979811799972,82.6148,76.356987,84.5415802
2/29/24,2024-W10,AZ Phoenix,PM,Production,82.62,77.30996034187785,80.807396,72.53076935,82.28383636
2/29/24,2024-W10,CO Aurora,AM,Production,90.75,86.91889336227058,86.66144,75.57873535,87.12736511
2/29/24,2024-W10,CO Aurora,PM,Production,84.81,87.16746855,72.215614,66.46607971,75.30870819
2/29/24,2024-W10,NJ Newark Lister Ave,AM,Production,91.9,87.24838761,89.51789,85.00678253,89.89003754
2/29/24,2024-W10,NJ Newark Lister Ave,PM,Production,87.83,85.60575410367669,86.131195,77.64189911,85.15966034
2/29/24,2024-W10,NJ Swedesboro Commerce Blvd,AM,Production,90.34,88.69063688220314,84.02979,77.87652588,87.51092529
2/29/24,2024-W10,NJ Swedesboro Commerce Blvd,PM,Production,91.45,87.61176207343918,87.30159,78.27216339,92.77942657
2/29/24,2024-W10,TX Irving,AM,Production,89.69,84.27072776995276,87.99531,85.66374969,88.9826355
2/29/24,2024-W10,TX Irving,PM,Production,88.89,84.19507265,88.759315,85.61614227,87.17008209
3/7/24,2024-W11,AZ Phoenix,AM,Production,86.81,79.48807316388164,85.08358,80.96645355,81.06152344
3/7/24,2024-W11,AZ Phoenix,PM,Production,84.01,78.17493497566464,80.45195,76.07243347,76.79085541
3/7/24,2024-W11,CO Aurora,AM,Production,91.22,88.69826704330818,90.0232,77.58872223,85.41374207
3/7/24,2024-W11,CO Aurora,PM,Production,89.34,88.45068753750445,88.16327,69.67320251,82.61125183
3/7/24,2024-W11,NJ Newark Lister Ave,AM,Production,90.61,86.75409819816308,91.77896,88.3644104,92.73410797
3/7/24,2024-W11,NJ Newark Lister Ave,PM,Production,88.68,86.96951821972692,89.02217,82.98249054,87.41309357
3/7/24,2024-W11,NJ Swedesboro Commerce Blvd,AM,Production,90.67,88.57693704011024,85.313255,81.6943512,85.20298004
3/7/24,2024-W11,NJ Swedesboro Commerce Blvd,PM,Production,91.25,87.70609655908446,89.22141,83.13059998,91.37181854
3/7/24,2024-W11,TX Irving,AM,Production,89.42,84.70583960627617,88.12733,87.68417358,88.64180756
3/7/24,2024-W11,TX Irving,PM,Production,87.07,84.19433234974186,89.03498,87.39219666,90.1079483
3/14/24,2024-W12,AZ Phoenix,AM,Production,82.84,80.13132274124936,86.04958,83.88461304,81.91313934
3/14/24,2024-W12,AZ Phoenix,PM,Production,80.99,78.93526798957852,81.03713,80.32369232,80.0215683
3/14/24,2024-W12,CO Aurora,AM,Production,87.25,88.08547174,90.25583,86.96652222,87.75920105
3/14/24,2024-W12,CO Aurora,PM,Production,85.61,91.25000184356556,87.67301,76.47685242,79.04711914
3/14/24,2024-W12,NJ Newark Lister Ave,AM,Production,89.92,86.46961414409367,92.671074,90.79335785,93.73979187
3/14/24,2024-W12,NJ Newark Lister Ave,PM,Production,90.93,87.50499853,88.2168,86.71070099,83.73357391
3/14/24,2024-W12,NJ Swedesboro Commerce Blvd,AM,Production,88.93,87.65933062,86.493164,85.1884079,87.16797638
3/14/24,2024-W12,NJ Swedesboro Commerce Blvd,PM,Production,89.77,86.33733888725058,91.4548,89.02671814,92.86321259
3/14/24,2024-W12,TX Irving,AM,Production,88.37,85.10311158,90.1322,88.54625702,90.82078552
3/14/24,2024-W12,TX Irving,PM,Production,85.89,83.78572701125998,90.10193,88.88077545,88.02816772
3/21/24,2024-W13,AZ Phoenix,AM,Production,85.15,80.47754590492218,86.15173,85.19464874,85.36423492
3/21/24,2024-W13,AZ Phoenix,PM,Production,79.98,79.93436422122679,80.847305,80.7038269,81.76034546
3/21/24,2024-W13,CO Aurora,AM,Production,86.06,87.73739398559808,90.20206,90.02089691,89.98723602
3/21/24,2024-W13,CO Aurora,PM,Production,90.07,92.22087399543682,88.15004,87.94431305,81.43048859
3/21/24,2024-W13,NJ Newark Lister Ave,AM,Production,89.62,87.45115566339062,93.336525,92.12451172,92.13057709
3/21/24,2024-W13,NJ Newark Lister Ave,PM,Production,87.77,86.19197817168867,88.6555,88.40241241,84.82266998
3/21/24,2024-W13,NJ Swedesboro Commerce Blvd,AM,Production,85.92,88.58131943132123,88.35738,86.1725235,84.14794922
3/21/24,2024-W13,NJ Swedesboro Commerce Blvd,PM,Production,88.72,85.91340307947635,91.507095,89.89007568,89.88771057
3/21/24,2024-W13,TX Irving,AM,Production,90.61,85.95425281347624,89.642944,88.99363708,90.78564453
3/21/24,2024-W13,TX Irving,PM,Production,87.98,83.73486226692094,88.76794,88.62007141,88.00715637
3/28/24,2024-W14,AZ Phoenix,AM,Production,83.94,81.34472189630813,85.572296,85.54623413,83.36784363
3/28/24,2024-W14,AZ Phoenix,PM,Production,79.95,80.88401122,81.25984,81.73745728,79.55755615
3/28/24,2024-W14,CO Aurora,AM,Production,86.9,88.54277034,88.731285,90.21398926,90.0382309
3/28/24,2024-W14,CO Aurora,PM,Production,90.5,91.33743317491894,88.23274,88.96450043,83.38964844
3/28/24,2024-W14,NJ Newark Lister Ave,AM,Production,90.42,88.13660376909367,93.27942,92.85485077,93.81075287
3/28/24,2024-W14,NJ Newark Lister Ave,PM,Production,83.13,85.58146501,88.154564,88.25191498,85.29129028
3/28/24,2024-W14,NJ Swedesboro Commerce Blvd,AM,Production,86.32,88.56737700433096,88.825096,87.58547974,90.56370544
3/28/24,2024-W14,NJ Swedesboro Commerce Blvd,PM,Production,85.19,87.05341046000075,91.35993,91.1625061,91.36200714
3/28/24,2024-W14,TX Irving,AM,Production,88.45,86.27369823,89.54169,89.89915466,88.9871521
3/28/24,2024-W14,TX Irving,PM,Production,84.12,85.06313526488404,88.841095,89.59648132,89.64792633
4/4/24,2024-W15,AZ Phoenix,AM,Production,78.88,82.30787401,84.50728,85.33743286,82.84010315
4/4/24,2024-W15,AZ Phoenix,PM,Production,84.39,80.47302636,82.302124,81.66414642,82.21875
4/4/24,2024-W15,CO Aurora,AM,Production,90.81,88.66805335689531,90.25,90.29357147,90.95652008
4/4/24,2024-W15,CO Aurora,PM,Production,88.98,90.42887786428837,88.16382,88.3720932,87.69752502
4/4/24,2024-W15,NJ Newark Lister Ave,AM,Production,87.91,87.54032794222732,93.07148,93.33154297,92.35964966
4/4/24,2024-W15,NJ Newark Lister Ave,PM,Production,87.43,85.66967901992842,87.32642,88.305336,87.60437775
4/4/24,2024-W15,NJ Swedesboro Commerce Blvd,AM,Production,85.77,86.83729834,89.35597,89.1023941,90.16845703
4/4/24,2024-W15,NJ Swedesboro Commerce Blvd,PM,Production,90.51,87.78133071211253,91.473206,91.64054108,88.67750549
4/4/24,2024-W15,TX Irving,AM,Production,88.32,85.48863071510787,89.83911,89.38552094,88.85456848
4/4/24,2024-W15,TX Irving,PM,Production,87.17,86.15886749509016,88.496025,88.92809296,88.28308105
4/11/24,2024-W16,AZ Phoenix,AM,Production,82.27,82.92719584079207,84.81508,85.48803711,83.55519867
4/11/24,2024-W16,AZ Phoenix,PM,Production,80.54,80.20888105525022,83.43484,81.99874115,84.90770721
4/11/24,2024-W16,CO Aurora,AM,Production,88.85,88.80941435,90.45952,89.36695099,90.16976929
4/11/24,2024-W16,CO Aurora,PM,Production,86.91,89.73051629611722,89.74359,88.0574646,89.77955627
4/11/24,2024-W16,NJ Newark Lister Ave,AM,Production,90.14,87.85935272,92.226685,92.59397888,90.60929871
4/11/24,2024-W16,NJ Newark Lister Ave,PM,Production,87.23,85.32247763977466,88.29336,88.18913269,88.3230896
4/11/24,2024-W16,NJ Swedesboro Commerce Blvd,AM,Production,87.3,87.04356932,90.36119,89.43691254,90.88106537
4/11/24,2024-W16,NJ Swedesboro Commerce Blvd,PM,Production,88.3,88.19512902647921,91.17196,91.48218536,89.29668427
4/11/24,2024-W16,TX Irving,AM,Production,88.09,85.70772308170885,89.559044,89.59748077,89.5078125
4/11/24,2024-W16,TX Irving,PM,Production,88.63,85.64666088817393,88.40618,88.65756989,87.87462616
4/18/24,2024-W17,AZ Phoenix,AM,Production,80.67,84.10087896879429,83.5929,84.26682281,83.00372314
4/18/24,2024-W17,AZ Phoenix,PM,Production,81.33,82.15229732921688,83.222336,82.50122833,82.24489594
4/18/24,2024-W17,CO Aurora,AM,Production,90.57,89.89108041557634,88.24058,88.87608337,84.87459564
4/18/24,2024-W17,CO Aurora,PM,Production,86,89.58919857229577,87.10462,87.25976563,84.14880371
